Eliminate?,Title,NWits,Note JBC
,Psalmenübersetzung,153,"translation of the Psalms, uncertain if specific work (looks like it?)"
,Psalter-Paraphrase (gereimt),1,
,"Psalter, lat.-dt.",86,bilingual psalter
,"Pseudo-Albertus Magnus: 'Liber de mirabilibus mundi', dt.",1,
,Pseudo-Albertus Magnus: Mosaiktraktat vom Leiden,1,
,"Pseudo-Anselm von Canterbury: 'Admonitio morienti', dt.",26,
,"Pseudo-Anselm von Canterbury: 'De mensuratione crucis', dt.",3,
,"Pseudo-Anselm von Canterbury: 'Interrogatio Sancti Anselmi de Passione Domini', dt.",37,
,"Pseudo-Anselm von Canterbury: 'Meditatio de humanitate Christi', dt.",2,
,"Pseudo-Anselm von Canterbury: 'Orationes et meditationes', dt.",4,
,"Pseudo-Apuleius: 'Herbarius', dt.",3,
,"Pseudo-Aristoteles: 'Oeconomica', dt. ('Von der Haussorge')",5,
,"Pseudo-Arnald von Villanova: 'De via universali veri lapidis,' dt.",1,
,"Pseudo-Arnald von Villanova: 'Epistula ad Ricardum de virtute quercus', dt.",8,
,"Pseudo-Arnald von Villanova: 'Epistula de sanguine', dt.",2,
,"Pseudo-Arnald von Villanova: 'Rosarius philosophorum', dt.",2,
,"Pseudo-Arnald von Villanova: 'Summa aurea', dt.",1,
,"Pseudo-Augustinus: 'De mysterio trinitatis et incarnationis', dt.",3,
,"Pseudo-Augustinus: 'Manuale', dt.",20,
,"Pseudo-Augustinus: 'Meditationes', dt.",1,
,"Pseudo-Augustinus: 'Sermo contra Judaeos, Paganos et Arianos', dt.",3,
,"Pseudo-Augustinus: 'Sermones ad Fratres in eremo', dt.",12,
,"Pseudo-Augustinus: 'Soliloquia animae ad deum', dt.",2,
,"Pseudo-Augustinus: 'Speculum peccatoris', dt.",43,
,"Pseudo-Beda: 'De meditatione passionis Christi', dt.",4,
,"Pseudo-Beda: 'De septem verbis domini in cruce', dt.",4,
,"Pseudo-Bernhard von Clairvaux: 'Formula honestae vitae', dt.",4,
,"Pseudo-Bernhard von Clairvaux: 'Meditationes piissimae de cognitione humanae conditionis' ('De interiore homine'), dt.",7,
,"Pseudo-Bernhard von Clairvaux: Predigt vom Leiden Christi 'Respice fidelis anima', dt.",6,
,Pseudo-Berthold von Regensburg: 'Vier Fragen Bruder Bertholds an Bischof Albrecht',8,
,Pseudo-Berthold von Regensburg: 'Zehn Lehren Bertholds für eine geistliche Schwester',4,
,"Pseudo-Dionysius Areopagita: 'Epistola ad Timotheum discipulum b. Pauli de passione apostolorum Petri et Pauli', dt.",1,
,Pseudo-Engelhart von Ebrach: 'Das Buch der Vollkommenheit',112,
,"Pseudo-Hieronymus: 'Epistola ad Paulam et Eustochium de assumptione beatae Mariae virginis', dt.",3,
,"Pseudo-Hieronymus: 'Regula monacharum ad Eustochium', dt.",12,
,Pseudo-Mesuë: 'Grabadin',1,
,"Pseudo-Methodius: 'Revelationes', dt.",2,
,"Pseudo-Ptolemäus: 'Centilogium', dt.",1,
,"Pseudo-Seneca d. J.: 'De quattuor virtutibus cardinalibus', dt. Prosaübersetzung",2,
,"Pseudo-Seneca d. J.: 'De quattuor virtutibus cardinalibus', dt. Reimpaarübersetzung",2,
,"Pseudo-Urban V.: 'Virtutes Agni Dei', dt.",3,
,Pseudo-Veghe: 'Geistliche Jagd',1,
,"Pseudo-Veghe: 'Lectulus noster floridus', dt.",1,
,Pseudo-Veghe: 'Marientroest',1,
,Pseudo-Veghe: 'Wyngaerden der sele',2,
,"Puff, Michael, aus Schrick: 'Büchlein von den ausgebrannten Wässern'",24,
,"Puff, Michael, aus Schrick: 'Traktat von Tugenden der ausgebrannten Wässer'",15,
,"Pulkava, Přibík, von Radenín: 'Chronica Bohemorum', dt.",3,
,"Purgoldt, Johannes: 'Eisenacher Rechtsbuch'",3,
,"Püterich, Jakob, von Reichertshausen: 'Ehrenbrief'",2,
,"Putsch, Ulrich: 'Das liecht der sel'",7,
,"Putsch, Ulrich: 'Modus orandi sub celebracione missarum', dt.",14,
,"Raber, Vigil: 'Ain unzucht recht'",1,
,"Raber, Vigil: 'Ain zendprecherey'",1,
,"Raber, Vigil: 'Aristotiles der hayd'",1,
,"Raber, Vigil: 'Artzt hännimann'",1,
,"Raber, Vigil: 'Bozner Passionsspiel von 1514'",1,
,"Raber, Vigil: 'Brixener Emmausspiel'",1,
,"Raber, Vigil: 'Consistorii rumpoldi'",1,
,"Raber, Vigil: 'Consistory Rumpoldi II'",1,
,"Raber, Vigil: 'Das recken spil'",1,
,"Raber, Vigil: 'Der scheissend'",1,
,"Raber, Vigil: 'Der verstossen Rumpold'",1,
,"Raber, Vigil: 'Die zwen Stenndt'",2,
,"Raber, Vigil: 'doctor knofflach / Vom Claus putzn'",1,
,"Raber, Vigil: 'Doctors appotegg'",1,
,"Raber, Vigil: 'Esopus'",1,
,"Raber, Vigil: 'Ipocras'",1,
,"Raber, Vigil: 'Juristis'",1,
,"Raber, Vigil: 'Ludus de erhardo de playttntall'",1,
,"Raber, Vigil: 'May vnd herbst'",1,
,"Raber, Vigil: 'Pater cum quatuor filias'",1,
,"Raber, Vigil: 'Rex mortis'",1,
,"Raber, Vigil: 'Rex Viole cum filia sua'",1,
,"Raber, Vigil: 'Schaydung ains eevolks'",1,
,"Raber, Vigil: 'Tiroler ""recht das Christus stirbt'''",1,
,"Raber, Vigil: 'Tiroler David- und Goliath-Spiel'",1,
,"Raber, Vigil: 'Tiroler Dramatisierung des Johannes-Evangeliums I'",1,
,"Raber, Vigil: 'Tiroler Dramatisierung des Johannesevangeliums II'",1,
,"Raber, Vigil: 'Tiroler Himmelfahrtsspiel von Cafless (Cavalese)'",1,
,"Raber, Vigil: 'Tiroler Marienklage'",1,
,"Raber, Vigil: 'Tiroler Osterspiel'",1,
,"Raber, Vigil: 'Tiroler Passionsspiele. Regiematerialien und Rollenentwürfe'",1,
,"Raber, Vigil: 'Tiroler Pfingstspiel'",1,
,"Raber, Vigil: 'Tiroler Spiel vom reichen Mann und vom armen Lazarus'",1,
,"Raber, Vigil: 'Tiroler Verkündigungsspiel'",1,
,"Raber, Vigil: 'Tiroler Weihnachtsspiel'",1,
,"Raber, Vigil: 'Vaschang'",1,
,"Raber, Vigil: 'Von den 7 varben' / 'Venus'",1,
,"Raber, Vigil: 'Von der pösen ee'",1,
,"Rafold, Heinrich: 'Der Nußberg'",1,
,"Raimund von Capua: 'Leben der hl. Agnes von Montepulciano', dt.",1,
,"Raimund von Capua: 'Leben der hl. Katharina von Siena', dt.",12,
,"Raimund von Capua: 'Leben der hl. Katharina von Siena', dt. ('Ein geistlicher Rosengarten')",18,
,"Raminger, Hans: 'Ain spruch von den meden'",1,
,"Raminger, Hans: 'Die Unersättliche'",1,
,"Raminger, Hans: 'Von der armut'",3,
,"Raminger, Hans: 'Von der natur des Kindes'",6,
,"Raminger, Hans: 'Warnung vor Trunkenheit'",1,
,"Ramsperger, Peter: Rezepte",1,
,"Ranck, Sebastian: Bearbeiter von Heinrich Münsingers 'Buch von den Falken'",1,
,"Ranshover, Jörg: 'Bruederschafft der heylingen xi m maid'",2,
,"Rasis: 'De doloribus iuncturarum', dt.",1,
,Rätselbücher (deutsch),1,
,"Raymundus Neapolitanus: 'Summa legum brevis levis et utilis', dt.",1,
,Rechenbuch,4,
,Rechte der Wiener in Hainburg,1,
,Rechtsabecedarien (deutsch),4,
,Rechtsabecedarien (deutsch) / 'Abecedar von Achte bis Wunden',3,
,Rechtsprivilegien Revals,1,
,Rechtsregeln,19,
,Rechtsweisungen aus Lübeck für Elbing,2,
,"Reform des Dominikanerinnenklosters Kirchheim unter Teck, dt.",1,
,Regeln über die Aufnahme von Nonnen,1,
,Regenbogen: Sangspruchdichtung,17,
,"Regiomontanus, Johannes: 'Usum ephemeridis', dt.",1,
,"Regiomontanus, Johannes: Kalender",4,
,"Reicher, Leonhard: Übersetzung der 'Institutio principis Christiani'",1,
,"Reicher, Leonhard: Übersetzung des Isokrates-Erasmus",1,
,"Reichlin, Andreas, d. Ältere: 'Regierung und Ordnung wider die Pestilenz'",3,
,"Reicholf, Oswald: Brief an den Bürgermeister, Richter und Rat der Stadt Wien",1,
,Reichsregister Karls IV.,1,
,Reimbibel,2,
,Reimbispel-Sammlungen,3,
,Reimpaardichtung (nicht identifiziert),34,
,Reinbot von Durne: 'Georg',10,
,Reinbot von Durne: 'Georg' (Prosaauflösung),9,
,Reinhard von Bemmelberg: Bericht über eine Pilgerreise nach Jerusalem,6,
,Reinmar der Alte: Lyrik,10,
,Reinmar der Fiedler: Lieder,2,
,Reinmar der Junge: Lyrik,1,
,Reinmar von Brennenberg: Lyrik,9,
,Reinmar von Zweter: Lyrik,29,
,Reinolt von der Lippe: Lieder,1,
,"Reise, Nikolaus: 'Chronik von alten Dingen der Stadt Mainz'",2,
,"Reißner, Adam: 'Beschreibung der heiligen Stadt Jerusalem'",1,
,"Rem, Wilhelm: 'Cronica newer geschichten'",1,
,"Renner, Johann: 'Livländische Chronik'",1,
,Reuchart von Salzburg: Rezepte,1,
,Rezeptsammlung aus dem 'Korpus der Klostermedizin',5,
,Rheinfränkischer Anonymus: Pilgerreisebericht,1,
,"Ricardus Anglicus: 'Corrector fatuorum', dt.",1,
,"Richard von St. Viktor: 'De gratia contemplationis', dt.",2,
,Richard von St. Viktor: 'Expositio in Cantica Canticorum',3,
,Richard von St. Viktor: Übersetzung von Auszügen aus der 'Adnotatio mystica in Psalmum XXX' durch den Tegernseer Anonymus,1,
,"Richental, Ulrich: 'Chronik'",14,
,"Rieter, Sebald d. J.: 'Reisebuch'",1,
,"Rindfleisch, Peter: Bericht über die Pilgerfahrten",1,
,"Rinesberch, Gerd / Schene, Herbord: 'Bremer Chronik'",2,
,"Robertus Monachus: 'Historia Hierosolymitana', dt. (Erste anonyme Übersetzung)",2,
,"Robertus Monachus: 'Historia Hierosolymitana', dt. (Heinrich Steinhöwel zugeschrieben)",3,
,"Robertus Monachus: 'Historia Hierosolymitana', dt. (Zweite anonyme Übersetzung)",2,
,"Rock, Johannes: Pesttraktat",1,
,"Rode, Johannes, von Hamburg: 'Brief an die Benediktinerinnen von Hamburg'",3,
,"Rode, Johannes, von Hamburg: 'Brief an die Birgittinerinnen bei Reval'",2,
,"Rolevinck, Werner: 'Fasciculus temporum', dt.",1,
,Römer von Zwickau,1,
,"Rorbach, Bernhard und Job: 'Stirps Rorbach'",1,
,Rosenberg: Lied,3,
,"Rosenbusch, Hans: 'Decretum über den gemain gebrech'",2,
,"Rosenbusch, Hans: 'Vill hubscher frag, warumb solich pestilencz regniert'",1,
,"Rosenplüt, Hans: Kleinere Reimpaargedichte und Lieder",37,
,"Rosenstock, Hans",1,
,Rosner der clain man: Loblied auf Kaiser Friedrich III.,1,
,Rosner der clain man: Reimrede über die Judenpredigt,2,
,"Rosner, (Hans?): 'Der Einsiedel'",4,
,"Rosner, (Hans?): 'Der Frauenkrieg'",3,
,"Rosner, (Hans?): 'Die Handwerke'",6,
,"Rößlin, Eucharius, d. Ä.: 'Der schwangeren Frauen und Hebammen Rosengarten'",1,
,"Rost, Kirchherr zu Samen (Heinrich der Rost): Lyrik",1,
,Roswin: Marienlied,1,
,"Rot, Hans und Peter: Reiseberichte",1,
,"Rothe, Johannes: 'Die Geistliche Brustspange' ('Liber devotae animae')",1,
,"Rothe, Johannes: 'Eisenacher Chronik'",1,
,"Rothe, Johannes: 'Eisenacher Rechtsbuch'",1,
,"Rothe, Johannes: 'Elisabethleben'",12,
,"Rothe, Johannes: 'Fürstenratgeber'",1,
,"Rothe, Johannes: 'Lob der Keuschheit'",2,
,"Rothe, Johannes: 'Passion'",2,
,"Rothe, Johannes: 'Ratsgedichte'",2,
,"Rothe, Johannes: 'Ritterspiegel'",1,
,"Rothe, Johannes: 'Thüringische Landeschronik'",19,
,"Rothe, Johannes: 'Thüringische Weltchronik'",11,
,"Rotschmidt, Georg: Kurze Chronik von Weyarn",1,
,"Rube, Eckhart: Predigten",4,
,Rubin und Rüdeger,2,
,Rubin: Lyrik,4,
,Rüdeger der Hinkhofer: 'Der Schlegel',5,
,Rüdeger von Munre: 'Studentenabenteuer' B,1,
,Rudolf der Schreiber: Lyrik,1,
,Rudolf von Biberach: 'Die seven weghe der ewicheit' (mndl. Exzerpt),2,
,Rudolf von Biberach: 'Die siben strasse die in got wisent',2,
,Rudolf von Ems: 'Alexander',3,
,Rudolf von Ems: 'Barlaam und Josaphat',53,
,Rudolf von Ems: 'Der guote Gêrhart',2,
,Rudolf von Ems: 'Der guote Gêrhart' (Prosaauflösung),1,
,Rudolf von Ems: 'Weltchronik',92,
,Rudolf von Ems: 'Willehalm von Orlens',47,
,Rudolf von Klingenberg: Predigt auf Johannes Evangelista,2,
,Rudolf von Rotenburg: Lyrik,4,
,"Rudolphi, Johannes: 'Secretum secretorum', dt. ('Das regiment')",1,
,"Ruffus, Jordanus: 'Hippiatria', dt.",2,
,"Rugen, Jörg: 'Turnierchronik'",2,
,"Rugen, Jörg: Wappenbuch",2,
,"Ruland, Ott: 'Handlungsbuch'",1,
,Rumelant (von Sachsen): Lyrik,4,
,Rumelant von Schwaben: Lyrik,1,
,Ruprecht von Freising: 'Freisinger Rechtsbuch',11,
,Ruprecht von Würzburg: 'Die Treueprobe',1,
,Ruschart: 'Der Minne Klaffer',4,
,"Russ, Melchior, der Jüngere: Bericht über die Reisen zu Matthias Corvinus",1,
,"Russ, Melchior, der Jüngere: Eidgenössische Chronik",1,
,"Ruusbroec, Jan van: 'Geistliche Hochzeit'",19,
,"Ruusbroec, Jan van: 'Van den blinkenden steen'",5,
,"Ruusbroec, Jan van: 'Vanden vier becoringhen'",7,
,"Ruusbroec, Jan van: 'Vanden VII sloten'",3,
,"Ruusbroec, Jan van: 'Vander hoechster waerheit'",2,
,"Sachs, Hans: Meisterlieder",3,
,"Sachs, Hans: Spruchdichtung",1,
,"Sächsl, Christian: 'Für das reissent jm pauch'",1,
,"Sailer, Johannes: Rezepte",1,
,"Salomonische Schriften: 'Cantica canticorum' (lat./dt., dt.)",30,
,Salomonische Schriften: 'Ecclesiastes' (dt.),1,
,Salomonische Schriften: 'Jesus Sirach' (dt.),2,
,Salomonische Schriften: 'Proverbia' (dt.),4,
,Salomonische Schriften: 'Sapientia' (dt.),1,
,Salzburger Stadt- und Polizeiordnung von 1524,1,
,"Salzmann, Hans: 'Geistliche Bau'",1,
,"Sampach, Agnes",1,
,"Sandberg, Andreas: 'Chronik vom Bund und Vereinigung wider Gewalt und Unrecht'",1,
,"Satzenhofer, Ursula: Übersetzung von 'De passione Christi' des Silvester von Rebdorf",1,
,"Saxo Grammaticus, nd. Prosaübersetzung",2,
,Schachaufgaben,1,
,"Schenck, Johann, von Würzburg: 'Cyrurgia'",1,
,"Scheneck, Wilhelm: Chronikalische Notizen",1,
,Schenk Konrad von Landeck: Lyrik,1,
,Schenk von Limburg: Lyrik,2,
,"Schenkdenwin, Eberhard: Reimpaargedicht",1,
,Scherer von Ilau: Lied,2,
,"Scherl, Johannes: Lied",1,
,"Schermer, Hanns: Zum Befestigungswesen",1,
,"Scherrenmüller, Bartholomäus: 'Buch von der wundartzny'",1,
,"Scherrenmüller, Bartholomäus: 'Regimen und uffenthalt der gesundhait'",1,
,"Schilknecht, Jörg",1,
,"Schiller, Jörg: Lieder",4,
,"Schilling, Diebold, d.Ä.: 'Amtliche Chronik'",4,
,"Schilling, Diebold, d.Ä.: 'Große Burgunder Chronik'",3,
,"Schilling, Diebold, d.Ä.: 'Kleine Burgunder Chronik'",2,
,"Schilling, Diebold, d.Ä.: 'Spiezer Bilderchronik'",1,
,"Schilling, Diebold, d.J.: 'Schweizerchronik'",1,
,"Schiltberger, Hans: 'Reisebuch'",9,
,"Schindler, Jordan: 'Pestratschlag'",2,
,"Schinnagel (Schynnagel), Marcus (Marx) (?): 'Praktik auf das Jahr 1492', dt.",1,
,"Schinnagel (Schynnagel), Marcus (Marx): 'Praktik auf das Jahr 1491 für Erzherzog Sigmund von Tirol', dt.",1,
,"Schlapperitzin, Konrad: 'Anlaster eines rosses'",1,
,"Schlatter, Konrad: Heilig-Geist-Predigt",2,
,"Schlatter, Konrad: Predigten",2,
,"Schlatter, Konrad: Sendbrief an die Schwestern von Schönensteinbach",1,
,"Schlatter, Konrad: Übersetzung I der Vita der Margareta von Ungarn",1,
,"Schlegel, Nikolaus: 'Von gotz lichnam'",1,
,"Schleich, Martin: Lied",1,
,"Schlitpacher, Johannes: Beichttraktat",3,
,"Schlitpacher, Johannes: Kommentar zur Benediktregel, dt.",1,
,"Schlüsselfelder, Heinrich: 'Blumen der Tugend'",2,
,"Schmid, Johannes: Chronikalische Aufzeichnungen",3,
,"Schmidmer, Michael: 'Contra pestilentiam', dt.",1,
,"Schmieher, Peter: 'Der Student von Prag'",7,
,"Schmieher, Peter: 'Die Nonne im Bade'",3,
,"Schmieher, Peter: 'Die Wolfsklage'",11,
,"Schmieher, Peter: 'Vom Neidhart'",1,
,"Schmieher, Peter: 'Vom Würfelspiel'",1,
,"Schmieher, Peter: 'Von der Kuh'",2,
,"Schneeberger, Hans: 'Der Mönch als Liebesbote C'",1,
,"Schneider, Hans: 'Ermahnung wider die Türken'",2,
,"Schneider, Hans: Gebet",1,
,"Schneider, Hans: Lied von der Böhmenschlacht, 1504",1,
,"Schneider, Hans: Spruch anläßlich des Reichstags zu Augsburg 1500",1,
,"Schneider, Hans: Spruch für Braut und Bräutigam",1,
,"Schneider, Hans: Spruch über das Erdbeben im Jahr 1511",1,
,"Schneider, Hans: Spruch über das Reichsheer auf dem Lechfeld 1492",1,
,"Schneider, Hans: Spruch über den Augsburger Bürgermeister Ulrich Schwarz und seine Hinrichtung",2,
,"Schneider, Hans: Spruch über den Zunftaufruhr in Köln im Januar 1513",1,
,"Schneider, Hans: Spruch über die Einnahme des Hohenkrähen am 13. Nov. 1512",1,
,"Schneider, Hans: Spruch über König Maximilians Gefangenschaft in Brügge",2,
,"Schneider, Hans: Spruch vom Landshuter Erbfolgekrieg und den Nürnbergern",2,
,"Schneider, Hans: Spruch vom Liebesglück im Traum",1,
,"Schneider, Hans: Spruch vom Ungehorsam der Venediger, 1509",1,
,"Schneider, Hans: Spruch von der Böhmenschlacht bei Regensburg",3,
,"Schneider, Hans: Spruch von der Niederlage der Franzosen",1,
,"Schneider, Hans: Spruch von drei Männern, die über ihre Frauen klagen",1,
,"Schneider, Hans: Spruch von Treue und Untreue",1,
,"Schneider, Hans: Spruch zum Lob des Hauses Österreich, 1507",1,
,"Schober, Friedrich: Predigt",2,
,"Schober, Hans: 'Secretum secretorum', dt.",1,
,"Schodoler, Werner: 'Eidgenössische Bilderchronik'",1,
,Schöffensprüche aus Magdeburg,93,doubt
,Schöffenspruchsammlung,24,
,Schondoch: 'Der Litauer',1,
,Schondoch: 'Die Königin von Frankreich',22,
,"Schöning, Johann: Tagebuch",1,
,"Schönmerlin, Ludwig: Katechetische Texte",1,
,Schonsbekel,1,
,"Schott, Peter, d. J.: Predigt",1,
,"Schoup, Johannes: Predigten",1,
,Schra der Brüder der hl. Leichnamsgilde zu Reval,1,
,Schra der großen Gilde von Riga,1,
,"Schrade, Michel: Legendenlied über die hl. Dorothea",1,
,"Schradin, Nikolaus: Reimchronik über den Schwabenkrieg",1,
,"Schreck, Konrad, von Aschaffenburg: Wundärztlich-pharmazeutisches Kompendium",2,
,"Schriber, Stephan: Musterbuch",1,
,Schröpfstellentexte,6,
,"Schryver, Arent, von Dalen: 'Von der pestilencien'",1,
,"Schulmeister, Nikolaus: 'Betrachtungen des Leidens Christi zu den sieben Tagzeiten'",1,
,"Schulmeister, Nikolaus: 'Meßerklärung'",1,
,"Schulmeister, Nikolaus: 'Passionstraktat'",3,
,"Schürpff, Hans: Pilgerfahrt nach Jerusalem",1,
,"Schürstab, Erasmus, d. J.: Geschlechterbuch",1,
,"Schürstab, Erhard, d. J.: 'Kriegsbericht'",6,
,Schuster an der Wies: Rezepte,1,
,"Schwalb, Johannes: 'Dröstliche Underwißung'",1,
,"Schwalb, Johannes: 'Von der uffsetzung des sacraments'",1,
,"Schwarz, Hans",1,
,"Schwarz, Ulrich: Briefe",1,
,"Schwarz, Ulrich: Chronik",1,
,"Schwarz, Ulrich: Hausbuch",1,
,"Schweidnitz, Andreas: 'Secretum secretorum', dt.",1,
,Schweizer Anonymus: Reimpaargedichte,1,
,Schwester Regula (Lichtenthaler Schreibmeisterin): 'Vaterunserauslegungen',5,
,Schwester Regula (Lichtenthaler Schreibmeisterin): 'Von den zwölf Glaubensartikeln',1,
,Schwester Regula (Lichtenthaler Schreibmeisterin): Bearbeitung der 'Elsässischen Legenda aurea',1,
,Schwester Regula (Lichtenthaler Schreibmeisterin): Deutscher Auszug aus Hugo Ripelin von Straßburg: 'Compendium theologicae veritatis',1,
,Schwester Regula (Lichtenthaler Schreibmeisterin): Deutsches Lektionar mit Evangeliar,1,
,Schwester Regula (Lichtenthaler Schreibmeisterin): Kompilation 'Buch von den heiligen Mägden und Frauen',1,
,Schwinberger: Lied,1,
,"Scotus, Michael: 'Liber quatuor distinctionum', dt.",7,
,Sechs Stücke zu einem christlichen Leben,4,
,"Sedulius: 'Carmen paschale', lat.-dt.",1,
,Seelengebete zu 34 Miserere,9,
,"Seffner, Johann: 'Ain ler von dem streitten'",2,
,Seifrit: 'Alexander',20,
,"Seneca d. J., Lucius Annaeus: 'De clementia', dt.",1,
,"Seneca d. J., Lucius Annaeus: 'De paupertate', dt.",1,
,"Seneca d. J., Lucius Annaeus: 'De remediis fortuitorum', dt.",3,
,"Senff, Johann: Formularrhetorik",1,
,"Senftleben, Siegmund: 'Vocabularius praedicatoribus multum utilis proter Alemanicum', lat.-dt.",1,
,"Senior Zadith: 'Tabula chemica', dt.",4,
,"Seuse, Heinrich: 'Briefbüchlein'",16,
,"Seuse, Heinrich: 'Büchlein der ewigen Weisheit'",252,
,"Seuse, Heinrich: 'Büchlein der Wahrheit'",13,
,"Seuse, Heinrich: 'Das große Briefbuch'",19,
,"Seuse, Heinrich: 'Exemplar'",15,
,"Seuse, Heinrich: 'Minnebüchlein'",1,
,"Seuse, Heinrich: 'Tagzeiten der ewigen Weisheit' ('Cursus aeternae sapientiae', dt.)",8,
,"Seuse, Heinrich: 'Vita'",29,
,"Seuse, Heinrich: Predigt",27,
,"Sextus Placidus: 'Liber medicinae ex animalibus', dt.",3,
,"Seyff, Hans: Wundärztliches Manuale",2,
,Sibote: 'Frauenerziehung',9,
,"Sieder, Johann: Übersetzung der 'Alexandervita' mit Vorrede",1,
,"Sieder, Johann: Übersetzung der 'Metamorphosen' des Apuleius",1,
,"Sieder, Johann: Übersetzung der 'Verae historiae' Lukians",1,
,"Sieder, Johann: Widmungsbrief",1,
,Siegfried der Dörfer: 'Frauentrost',3,
,Siegfried von Bacharach: 'Würzburger Ratschronik',1,
,Siegfried von Gelnhausen: 'Pilgerreise Philipps d.Ä. nach Palästina 1433/34',1,
,Siegmund am Ringeck: Fechtlehre,2,
,Siegmund von Gebsattel: Turnierbüchlein,1,
,Siegmund von Tirol: 'Herzog Siegmunds Wundtrank',1,
,Sigelin,1,
,"Silberdrat, Konrad: 'Die Fehde des Grafen Friedrich von Zollern'",1,
,"Silbrein, Michael: 'Poenitentiarius' des Johannes de Garlandia, dt. Reimpaarübersetzung",2,
,Silvester von Rebdorf: 'Brief an die Schwestern von Pulgarn über Armut im Kloster',14,
,"Silvester von Rebdorf: 'Meditationes de passione domini', dt.",1,
,"Simmering, Johann: 'Wacholder-Traktat'",1,
,Simon von Ruckersburg: Übersetzung der 'Moralia' Gregors des Großen,1,
,"Singer, Caspar",1,
,"Sittich, Erhart: 'Nativität Herzog Johannes' des Beständigen von Sachsen'",1,
,Soester Nequambuch,1,
,Sog. 'Koblenzer Weltgerichtsspiel',1,
,Sog. 'Luzerner Marienklage',1,
,Sog. 'Moralischer Physiologus',1,
,Sog. Heinrich von Melk: 'Vom Priesterleben',1,
,Sog. Heinrich von Melk: 'Von des todes gehugde',1,
,"Spalatin, Georg: 'Chronik der Sachsen und Thüringer'",4,
,"Sparnau, Peter: Jerusalemfahrt",1,
,"Spaun, Claus: 'Fünfzig Gulden Minnelohn'",1,
,Spervogel: Lyrik,3,
,Spitzer von Salzburg: 'Etliche bewerte arzneyen',1,
,"Sprenger, Jakob: 'Büchlein der Kölner Rosenkranzbruderschaft'",1,
,"Sprenger, Jakob: Predigten",1,
,"Sproll, Hans: Reimpaargedicht",1,
,Spruch über ungelesene Bücher,1,
,Spruchsammlung,134,collection of proverbs
,Stadtbuch,18,
,Stadtbuch von Beuthen,1,
,Stadtbuch von Eilenburg,1,
,Stadtbuch von Gelnhausen,1,
,Stadtbuch von Leitmeritz,1,
,Stadtbuch von Schemnitz,1,
,Stadtbuch von Waidhofen an der Thaya,1,
,Stadtbuch von Wien,1,
,Stadtrecht von Bamberg,1,
,Stadtrecht von Braunschweig,4,
,Stadtrecht von Bremen,10,
,Stadtrecht von Bremervörde,1,
,Stadtrecht von Brügge,1,
,Stadtrecht von Dinkelsbühl,1,
,Stadtrecht von Erfurt,1,
,Stadtrecht von Feldkirch,2,
,Stadtrecht von Freiberg,4,
,Stadtrecht von Freiburg i. Br.,1,
,Stadtrecht von Füssen,1,
,Stadtrecht von Goslar,21,
,Stadtrecht von Hainburg,2,
,Stadtrecht von Halle,1,
,Stadtrecht von Hamburg,10,
,Stadtrecht von Hildesheim,2,
,Stadtrecht von Iglau,10,
,Stadtrecht von Ingolstadt,5,
,Stadtrecht von Isny,1,
,Stadtrecht von Kalkar,2,
