id,title,nwits
BIB1715,"Material from 'The Publications of the Pipe Roll Society,' vol. 5",0
BIB1716,"Material from 'The Publications of the Pipe Roll Society,' vol. 6",0
BIB1717,"Material from 'The Publications of the Pipe Roll Society,' vol. 7",0
BIB1718,"Material from 'The Publications of the Pipe Roll Society,' vol. 8",0
BIB1719,"Material from 'The Publications of the Pipe Roll Society,' vol. 9",0
BIB1720,"Material from 'The Publications of the Pipe Roll Society,' vol. 11",0
BIB1721,"Material from 'The Publications of the Pipe Roll Society,' vol. 12",0
BIB1722,"Material from 'The Publications of the Pipe Roll Society,' vol. 13",0
BIB1723,"Material from 'The Publications of the Pipe Roll Society,' vol. 15",0
BIB1724,"Material from 'The Publications of the Pipe Roll Society,' vol. 16",0
BIB1725,"Material from 'The Publications of the Pipe Roll Society,' vol. 18",0
BIB1726,"Material from 'The Publications of the Pipe Roll Society,' vol. 19",0
BIB1727,"Material from 'The Publications of the Pipe Roll Society,' vol. 21",0
BIB1728,"Material from 'The Publications of the Pipe Roll Society,' vol. 22",0
BIB1729,"Material from 'The Publications of the Pipe Roll Society,' vol. 25",0
BIB1730,"Material from 'The Publications of the Pipe Roll Society,' vol. 26",0
BIB1731,"Material from 'The Publications of the Pipe Roll Society,' vol. 27",0
BIB1732,"Material from 'The Publications of the Pipe Roll Society,' vol. 28",0
BIB1733,"Material from 'The Publications of the Pipe Roll Society,' vol. 29",0
BIB1734,"Material from 'The Publications of the Pipe Roll Society,' vol. 30",0
BIB1735,"Material from 'The Publications of the Pipe Roll Society,' vol. 31",0
BIB1736,"Material from 'The Publications of the Pipe Roll Society,' vol. 32",0
BIB1737,"Material from 'The Publications of the Pipe Roll Society,' vol. 33",0
BIB1738,"Material from 'The Publications of the Pipe Roll Society,' vol. 34",0
BIB1739,"Material from 'The Publications of the Pipe Roll Society,' vol. 36",0
BIB1740,"Material from 'The Publications of the Pipe Roll Society,' vol. 37",0
BIB1741,"Material from 'The Publications of the Pipe Roll Society,' vol. 38",0
BIB1742,"Material from 'The Publications of the Pipe Roll Society,' n.s. 1",0
BIB1743,"Material from 'The Publications of the Pipe Roll Society,'",0
BIB1744,"Material from 'The Publications of the Pipe Roll Society,' n.s. 3",0
BIB1745,"Material from 'The Publications of the Pipe Roll Society,' n.s. 4",0
BIB1746,"Material from 'The Publications of the Pipe Roll Society,' n.s. 5",0
BIB1747,"Material from 'The Publications of the Pipe Roll Society,' n.s. 6",0
BIB1748,"Material from 'The Publications of the Pipe Roll Society,' n.s. 7",0
BIB1749,"Material from 'The Publications of the Pipe Roll Society,' n.s. 8",0
BIB1750,"Material from 'The Publications of the Pipe Roll Society,' n.s. 9",0
BIB1751,"Material from 'The Publications of the Pipe Roll Society,' n.s. 10",0
BIB1752,"Material from 'The Publications of the Pipe Roll Society,' n.s. 11",0
BIB1753,"Material from 'The Publications of the Pipe Roll Society,' n.s. 12",0
BIB1754,"Material from 'The Publications of the Pipe Roll Society,' n.s. 14",0
BIB1755,"Material from 'The Publications of the Pipe Roll Society,' n.s. 15",0
BIB1756,"Material from 'The Publications of the Pipe Roll Society,' n.s. 16",0
BIB1757,"Material from 'The Publications of the Pipe Roll Society,' n.s. 17",0
BIB1758,Indenture cited from Planché's 'Cyclopædia of Costume',0
BIB1764,Inquisition of the Manors of Glastonbury Abbey,0
BIB1765,Inquisitions from the reign of Henry IV,0
BIB1766,Inquisitions from the reign of King John,0
BIB1767,Calendar of Inquisitions Miscellaneous Preserved in the Public Record Office,0
BIB1768,Calendar of Inquisitions Post Mortem Preserved in the Public Record Office (from the reign of Edward I),0
BIB1769,Calendar of Inquisitions Post Mortem Preserved in the Public Record Office (from the reign of Edward II),0
BIB1770,Calendar of Inquisitions Post Mortem Preserved in the Public Record Office (from the reign of Edward III),0
BIB1771,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Edward I),0
BIB1772,Abstracts of Inquisitions Post Mortem for Wiltshire (from the reign of Edward I),0
BIB1773,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Edward I),0
BIB1774,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Edward II),0
BIB1775,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Edward III),0
BIB1776,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Edward III),0
BIB1777,Abstracts of Inquisitions Post Mortem for Wiltshire (from the reign of Edward III),0
BIB1778,Inquisitions Post Mortem (from the reign of Edward III),0
BIB1779,Inquisitions Post Mortem (from the reign of Henry III),0
BIB1780,Abstracts of Inquisitions Post Mortem for Gloucestershire (from the reign of Henry III),0
BIB1781,Abstracts of Inquisitions Post Mortem for Wiltshire (from the reign of Henry III),0
BIB1782,Inquisitions Post Mortem in 'Archaeologia Cantiana' 2,0
BIB1783,Inquisitions Post Mortem in 'Archaeologia Cantiana' 3,0
BIB1784,Inquisitions Post Mortem in 'Archaeologia Cantiana' 4,0
BIB1785,Inquisitions Post Mortem in 'Archaeologia Cantiana' 5,0
BIB1786,Inquisitions Post Mortem in 'Archaeologia Cantiana' 6,0
BIB1787,Inquisitions Post Mortem in 'Selden Society' 13,0
BIB1788,Inquisitions Post Mortem Sive Escaetarum (from the reign of Edward I),0
BIB1789,Inquisitions Post Mortem Sive Escaetarum (from the reign of Edward II),0
BIB1790,Inquisitions Post Mortem Sive Escaetarum (from the reign of Edward III),0
BIB1791,Inquisitions Post Mortem Sive Escaetarum (from the reign of Henry III),0
BIB1792,Inquisitions Post Mortem Sive Escaetarum (from the reign of Richard II),0
BIB1793,"Yorkshire Inquisitions, vol. 2",0
BIB1794,"Yorkshire Inquisitions, vol. 3",0
BIB1825,Instrument Notifying Chaucer of Removal from Office,0
BIB1827,Instruments of conventionary tenure,0
BIB1828,"Material relating to the pax, an osculatory or tablet used in the Mass as a substitute for the kiss of peace",0
BIB1829,"Instrument relating to the Churchyard of St. Mary Magdalen, Milk Street, London",0
BIB1855,"Inventories of All Saints Church, Bristol",0
BIB1856,"Inventory of All Saints Church, Bristol",0
BIB1857,Inventory of articles from the armory at the Tower,0
BIB1858,"Inventory of plate at Battle Abbey, Sussex",0
BIB1859,Inventory of goods of R. Bernys,0
BIB1860,"Inventory of vestments at St. Katherine's Church, Bridgwater, Somerset",0
BIB1861,"Inventory of St. Peter's Church, Cheapside, London",0
BIB1862,Visitations of churches in the City of London,0
BIB1864,"Inventory of goods given by Sir Thomas Cumberworth to the Chapel of the Holy Trinity in Somerby Church, Lincolnshire",0
BIB1865,"Inventory of goods in Eastbourne Priory, Sussex",0
BIB1866,Inventory of Crown Jewels,0
BIB1868,"Inventory of property belonging to the Gild of the Holy Trinity, Coventry",0
BIB1870,"Inventory of the Parish of Holy Island, Northumberland",0
BIB1871,Household inventory of the fifteenth century,0
BIB1872,"Inventory of All Souls College, Oxford",0
BIB1873,"Inventories of Christchurch, Canterbury",0
BIB1874,"Inventory of Castle Combe, Wiltshire",0
BIB1875,"Inventories and account rolls of the Benedictine houses or cells of Jarrow, Co. Durham",0
BIB1876,Inventory of the household effects of Reginald Labbe,0
BIB1877,Inventories of Lincoln Cathedral,0
BIB1878,"Inventory of church property, Lytham, Lancashire",0
BIB1879,"Inventory of the Benedictine house of Monkwearmouth, Co. Durham",0
BIB1880,"Inventory of church in Navestock, Essex",0
BIB1881,"Inventories of St. Leonard's Priory, Norwich",0
BIB1882,"Inventory of jewels and plate in All Souls College, Oxford",0
BIB1884,"Inventory of the goods of John Randolph, Franciscan, of Shrewsbury",0
BIB1885,"Inventory of the Parish Church of St. Mary, Scarborough, Yorkshire",0
BIB1886,Inventory of the goods of Alexander Staney,0
BIB1888,"Inventory of church goods at Selborne Priory, Hampshire",0
BIB1889,Inventory of houses at Warley,0
BIB1890,Inventory of the vestry in Westminster Abbey,0
BIB1897,"Latin Ecclesiastical Documents, part 2",0
BIB1898,"Latin Ecclesiastical Documents, part 3",0
BIB1899,"Latin Ecclesiastical Documents, part 4",0
BIB1902,"Material from Willis and Clark's 'Architectural History of the University of Cambridge,' part 2",0
BIB1903,"Material from Willis and Clark's 'Architectural History of the University of Cambridge,' part 3",0
BIB1904,"Material from Willis and Clark's 'Architectural History of the University of Cambridge,' part 4",0
BIB1923,Journal of John Boys,0
BIB1924,Journal of John Dernell,0
BIB1925,Annals of Johannis de Trokelowe,0
BIB1935,Rolls of the Justices in Eyre,0
BIB1971,Anglo-Norman Lapidary,0
BIB1984,Lease of the Manor of Ebrington,0
BIB1985,Lease of Willysdon,0
BIB1987,Leet Rolls of the City of Norwich,0
BIB1995,Legal Glossary in the Book of Hyde,0
BIB1998,"Legal Glossary in the Customary of Rothley Manor, Leicester",0
BIB2013,"Letters of Thomas Bekynton, Secretary to Henry VI and Bishop of Bath and Wells, part 1",0
BIB2014,"Letters of Thomas Bekynton, Secretary to Henry VI and Bishop of Bath and Wells, part 2",0
BIB2028,Letter Concerning Arms for John Bonnatre,0
BIB2031,"Letters preserved in Christ Church, Canterbury",0
BIB2032,"Letters in the Registers of Christ Church, Canterbury, part 1",0
BIB2033,"Letters in the Registers of Christ Church, Canterbury, part 2",0
BIB2034,"Letters, etc. pertaining to the Priory of Coldingham, Durham",0
BIB2035,Letters pertaining to the Guilds of Coventry,0
BIB2039,Letter from Edward IV to the Mayor of Fordwich,0
BIB2040,Letter from John Fastolf,0
BIB2047,Letters of Henry V,0
BIB2048,Letter from Henry VI to the Bishop of Bath,0
BIB2050,Letter from Henry VI to Edward Grimston,0
BIB2051,Letter from Henry VI to the Warden of the Guild of Reading,0
BIB2052,Letter from Henry VI to William Wey,0
BIB2053,"Letters relating to the Priory of Hexham, Northumberland",0
BIB2054,"Letters relating to the Parish of Hemingbrough, Yorkshire",0
BIB2055,Letter of Lady Berkeley to her Husband,0
BIB2056,"English Letters, part 1",0
BIB2057,"English Letters, part 2",0
BIB2058,"English Letters, part 3",0
BIB2062,Letter from Richard Leyot (1),0
BIB2063,Letter from Richard Leyot (2),0
BIB2065,Letters from the Mayor of London,0
BIB2066,Letter from Brother Hugh Midylton,0
BIB2067,"Letters of Richard Neville, Earl of Salisbury",0
BIB2069,Letters to the Earl of Ormond,0
BIB2070,"Oxford Letters, part 1",0
BIB2071,"Oxford Letters, part 2",0
BIB2072,Letters Patent of Edward III,0
BIB2073,"Letters of John Peckham, Archbishop of Canterbury, part 1",0
BIB2074,"Letters of John Peckham, Archbishop of Canterbury, part 2",0
BIB2075,"Letters of John Peckham, Archbishop of Canterbury, part 3",0
BIB2076,Letter from the Barons of England to Pope Boniface VIII,0
BIB2078,Letter from the Earl of Shrewsbury to the Dean and Chapter of Lichfield,0
BIB2080,Letter from John Stubbe,0
BIB2081,Letter from Thomas Urswyk to the Prior of Durham,0
BIB2083,Letter Concerning the Earl of Warwick,0
BIB2084,Letter in Whitchurch Library,0
BIB2090,Libel Against Archbishop Neville,0
BIB2091,"Liber Albus, London",0
BIB2092,"Liber Albus, Oxford",0
BIB2096,Liber Custumarum (1),0
BIB2097,Liber Custumarum (2),0
BIB2102,Book of Hyde,0
BIB2103,Liber Niger,0
BIB2104,Liber Memorandorum Camerariorum Receptae Scaccarii,0
BIB2113,Lincoln Diocese Documents,0
BIB2117,List of Names in Exchequer Lay Subsidy Roll of Robert de Shireburn and John de Radcliffe,0
BIB2122,Loans to Kings of England in the 13th and 14th Centuries,0
BIB2127,Documents Concerning the London Charterhouse,0
BIB2145,Little Red Book of Bristol,0
BIB2334,"Documents relating to the Guild of St. George, Norwich",0
BIB2337,"Court Rolls of Maldon, Essex",0
BIB2338,"Maldon, Essex Book A",0
BIB2339,"Maldon, Essex Book B",0
BIB2358,A Worcestershire Manual for Justices of the Peace,0
BIB2372,On the Drinking Vessels Called Mazers,0
BIB2375,Charter Reforming the Procedure of the Leicester Portmanmoot (ME version),0
BIB2385,Tallies,0
BIB2388,"York Memorandum Book, part 1",0
BIB2389,"York Memorandum Book, part 2",0
BIB2391,"Memorials of Ripon, part 1",0
BIB2392,"Memorials of Ripon, part 2",0
BIB2393,"Memorials of Ripon, part 3",0
BIB2394,"Memorials of Ripon, part 4",0
BIB2395,"Memoranda Rolls, Lord Treasurer's Remembrancer",0
BIB2396,"Memorials of Fountains Abbey, part 1",0
BIB2397,"Memorials of Fountains Abbey, part 2",0
BIB2398,"Memorials of Fountains Abbey, part 3",0
BIB2401,"The Statute Merchant Roll of Coventry, 1392-1416",0
BIB2402,Documents Concerning the Merchant Taylors,0
BIB2415,Terms for Armor and Defensive Clothing,0
BIB2535,Records of the Borough of Beverly,0
BIB2545,Documents among the Middleton Manuscripts,0
BIB2547,Documents among the Penshurst Manuscripts,0
BIB2548,"Documents in the Public Record Office, London",0
BIB2549,Documents among the Rutland Manuscripts,0
BIB2552,Documents among the Verulam Manuscripts,0
BIB2559,Bridgewater Borough Muniments,0
BIB2561,Merton Muniments,0
BIB2562,Names (Derbyshire),0
BIB2563,Place-Names of Derbyshire,0
BIB2564,Occupational Terms,0
BIB2565,Names (Northern counties),0
BIB2566,Names (West Midland counties),0
BIB2567,Names (East Anglia),0
BIB2568,Personal Names of the Domesday Book,0
BIB2569,Names in the Ayenbite of Inwyt,0
BIB2573,Occupational Names in English Place Names,0
BIB2579,Documents in the Public Record Office,0
BIB2611,Nicknames,0
BIB2612,Nicknames (Warwickshire),0
BIB2628,Registers of the See of Canterbury,0
BIB2630,Norfolk Guild Returns,0
BIB2634,"The Oak Book of Southampton, part 1",0
BIB2635,"The Oak Book of Southampton, part 2",0
BIB2636,Gild Ordinances,0
BIB2637,Oath for Jurors of the Maritime Inquest,0
BIB2638,Ordinances and Customs in the Oath Book of Colchester,0
BIB2639,Oath Book of King's Lynn Corporation,0
BIB2642,The Sheriff's Oath of 1432,0
BIB2651,The Oratory of the Holy Trinity at Barton,0
BIB2655,Ordinance and Constitution of John Gregge,0
BIB2661,"Ordinances for the Government of Prince Edward, Son of King Edward IV",0
BIB2666,"Ordinances of the Scriveners' Company, York",0
BIB2667,"Ordinance for Syon Library, 1482",0
BIB2668,Ordinances of the Lynn Tailors,0
BIB2670,Ordinances for Whittington's Almshouse,0
BIB2671,Ordinances of Worcester,0
BIB2672,"Ordinances of Worcester, additions",0
BIB2679,The English Register of Oseney Abbey,0
BIB2690,The Cely Papers,0
BIB2691,Trevelyan Papers,0
BIB2699,Paston Letters,0
BIB2701,"Patent Rolls, Edward I",0
BIB2702,"Patent Rolls, Edward II",0
BIB2703,"Patent Rolls, Edward III",0
BIB2704,"Patent Rolls, Edward III",0
BIB2705,"Patent Rolls, Edward IV",0
BIB2706,"Patent Rolls, Henry III",0
BIB2707,"Patent Rolls, Henry IV",0
BIB2708,"Patent Rolls, Henry V",0
BIB2709,"Patent Rolls, Henry VI",0
BIB2710,"Patent Rolls, 17, 18, 20 Henry VI",0
BIB2711,"Patent Rolls, Richard II",0
BIB2712,"Patent Rolls, 28 Henry VI",0
BIB2713,Patent Rolls relating to Kentish Benefices (extracts),0
BIB2721,Peter Bending and the Manor of Little Chart,0
BIB2723,"Sessions of the Peace in Lincolnshire, 1360-1375",0
BIB2748,Petition of Adam Beggynden,0
BIB2749,Petitions in the Court of Chancery,0
BIB2750,"Cases in Chancery, 1364-1471",0
BIB2751,Chancery Petitions,0
BIB2762,Two Petitions of Edward Grimston,0
BIB2763,Petition to Henry IV,0
BIB2764,Petition of the City of Winchester to Henry VI,0
BIB2765,Three Petitions to King Henry VI,0
BIB2766,Petition to King Henry VI,0
BIB2767,Petition of the Chief Baron of the Exchequer to the King,0
BIB2768,Petitions (from a1456 and c1475),0
BIB2769,Petitions to King and Parliament relating to Oxford,0
BIB2770,"Petition in Pell Rolls, 27 Henry VI",0
BIB2771,Petition Against Sir Thomas Malory,0
BIB2772,Petition,0
BIB2773,"Petition to the Privy Council by W. Warlbelton, 1431",0
BIB2780,"Cheshire in the Pipe Rolls, 1158-1301",0
